,link,gender,height,weight,firstAppearance,firstAppearanceDate,yearFirstAppeared,heightInInches,weightInPounds,name,universe
1071,http://dc.wikia.com/wiki/Michael_Holt_(Prime_Earth),Male,"6' 2""",215 lbs (98 kg),"Mister Terrific  #1(November, 2011)","November, 2011",2011,74,215,Michael Holt,Prime Earth
1072,http://dc.wikia.com/wiki/Michael_Jon_Carter_(New_Earth),Male,"6' 5""",215 lbs (98 kg),"Booster Gold  #1(February, 1986)","February, 1986",1986,77,215,Michael Jon Carter,New Earth
1073,http://dc.wikia.com/wiki/Michael_Jon_Carter_(Prime_Earth),Male,"6' 2""",215 lbs (98 kg),"Justice League International Vol 3  #1(November, 2011)","November, 2011",2011,74,215,Michael Jon Carter,Prime Earth
1074,http://dc.wikia.com/wiki/Mick_Yardreigh_(Pre-Zero_Hour),Male,"5' 11""",215 lbs (98 kg),"Adventure Comics  #374(November, 1968)","November, 1968",1968,71,215,Mick Yardreigh,Pre-Zero Hour
1075,http://dc.wikia.com/wiki/New_Bizarro_(Earth-One),Male,"6' 2""",215 lbs (98 kg),"Action Comics  #254(July, 1959)","July, 1959",1959,74,215,New Bizarro,Earth-One
1076,http://dc.wikia.com/wiki/Niles_Caulder_(New_Earth),Male,"5' 10""",215 lbs (98 kg),"My Greatest Adventure  #80(June, 1963)","June, 1963",1963,70,215,Niles Caulder,New Earth
1077,http://dc.wikia.com/wiki/Niles_Caulder_(Prime_Earth),Male,"5' 10""",215 lbs (98 kg),"Ravagers  #4(October, 2012)","October, 2012",2012,70,215,Niles Caulder,Prime Earth
1078,http://dc.wikia.com/wiki/Olaf_Bjornson_(Earth-One),Male,"6' 4""",215 lbs (98 kg),"Blackhawk  #108(January, 1957)","January, 1957",1957,76,215,Olaf Bjornson,Earth-One
1079,http://dc.wikia.com/wiki/Olaf_Friedriksen_(New_Earth),Male,"6' 4""",215 lbs (98 kg),"Blackhawk Vol 2  #2(April, 1988)","April, 1988",1988,76,215,Olaf Friedriksen,New Earth
1080,http://dc.wikia.com/wiki/Ra%27s_al_Ghul_(Earth-22),Male,"6' 4""",215 lbs (98 kg),"New Year's Evil: Gog  #1(February, 1998)","February, 1998",1998,76,215,Ra%27s al Ghul,Earth-22
1081,http://dc.wikia.com/wiki/Ra%27s_al_Ghul_(New_Earth),Male,"6' 5""",215 lbs (98 kg),"Batman  #232(June, 1971)","June, 1971",1971,77,215,Ra%27s al Ghul,New Earth
1082,http://dc.wikia.com/wiki/Ra%27s_al_Ghul_(Prime_Earth),Male,"6' 5""",215 lbs (98 kg),"Red Hood and the Outlaws  #24(December, 2013)","December, 2013",2013,77,215,Ra%27s al Ghul,Prime Earth
1083,http://dc.wikia.com/wiki/Samuel_Young_(Prime_Earth),Male,"6' 2""",215 lbs (98 kg),"Detective Comics Vol 2  #30(June, 2014)","June, 2014",2014,74,215,Samuel Young,Prime Earth
1084,http://dc.wikia.com/wiki/Sonar_III_(New_Earth),Male,"6' 1""",215 lbs (98 kg),"Green Lantern Vol 3  #66(September, 1995)","September, 1995",1995,73,215,Sonar III,New Earth
1085,http://dc.wikia.com/wiki/Tavis_Williams_(New_Earth),Male,"6' 3""",215 lbs (98 kg),"New Teen Titans  #32(June, 1983)","June, 1983",1983,75,215,Tavis Williams,New Earth
1086,http://dc.wikia.com/wiki/Vance_Vanucci_(Earth-One),Male,"6' 4""",215 lbs (98 kg),"Blue Devil  #12(May, 1985)","May, 1985",1985,76,215,Vance Vanucci,Earth-One
1087,http://dc.wikia.com/wiki/Shaggy_Man_II_(New_Earth),Male,"10' 5""",2150 lbs (975 kg),"Justice League of America  #45(June, 1966)","June, 1966",1966,5,215,Shaggy Man II,New Earth
1088,http://dc.wikia.com/wiki/Brian_Durlin_(New_Earth),Male,"6' 3""",217 lbs (98 kg),"Birds of Prey  #56(August, 2003)","August, 2003",2003,75,217,Brian Durlin,New Earth
1089,http://dc.wikia.com/wiki/Larry_Wilton_(Just_Imagine),Male,"6' 2""",217 lbs (98 kg),"Just Imagine: Sandman  #1(August, 2002)","August, 2002",2002,74,217,Larry Wilton,Just Imagine
1090,http://dc.wikia.com/wiki/Machiste_(New_Earth),Male,"6' 4""",217 lbs (98 kg),"Warlord  #2(April, 1976)","April, 1976",1976,76,217,Machiste,New Earth
1091,http://dc.wikia.com/wiki/Coltrane_Walker_(New_Earth),Male,"6' 7""",218 lbs (99 kg),"Xero  #1(May, 1997)","May, 1997",1997,79,218,Coltrane Walker,New Earth
1092,http://dc.wikia.com/wiki/Ch%27p_(New_Earth),Male,"1' 9"" [citation needed]",22 lbs (10 kg) [citation needed],"Green Lantern Vol 2  #148(January, 1982)","January, 1982",1982,21,22,Ch%27p,New Earth
1093,http://dc.wikia.com/wiki/Acolyte_(New_Earth),Male,"6' 3"" [1]",220 lbs (100 kg) [1],"Young Justice  #9(June, 1999)","June, 1999",1999,75,220,Acolyte,New Earth
1094,http://dc.wikia.com/wiki/Atlan_(New_Earth),Male,"6' 3""",220 lbs (100 kg),"Atlantis Chronicles  #5(July, 1990)","July, 1990",1990,75,220,Atlan,New Earth
1095,http://dc.wikia.com/wiki/Atlan_(Prime_Earth),Male,"6' 3""",220 lbs (100 kg),"Aquaman Vol 7  #17(April, 2013)","April, 2013",2013,75,220,Atlan,Prime Earth
1096,http://dc.wikia.com/wiki/Barter_(New_Earth),Male,"5' 10""",220 lbs (100 kg),"Hawk and Dove Vol 3  #1(June, 1989)","June, 1989",1989,70,220,Barter,New Earth
1097,http://dc.wikia.com/wiki/Doris_Zuel_(New_Earth),Female,"6' 6""",220 lbs (100 kg),"Wonder Woman Vol 2  #126(October, 1997)","October, 1997",1997,78,220,Doris Zuel,New Earth
1098,http://dc.wikia.com/wiki/Edmund_Dorrance_(New_Earth),Male,"6' 2""",220 lbs (100 kg),"Robin  #1(January, 1991)","January, 1991",1991,74,220,Edmund Dorrance,New Earth
1099,http://dc.wikia.com/wiki/Frederick_Chyre_(New_Earth),Male,"6' 1""",220 lbs (100 kg),"Flash Vol 2  #164(September, 2000)","September, 2000",2000,73,220,Frederick Chyre,New Earth
1100,http://dc.wikia.com/wiki/Garv_(New_Earth),Male,"5' 8""",220 lbs (100 kg),"L.E.G.I.O.N.  #15(May, 1990)","May, 1990",1990,68,220,Garv,New Earth
1101,http://dc.wikia.com/wiki/Hans_Hendrickson_(Quality_Universe),Male,"5' 11""",220 lbs (100 kg),"Military Comics  #2(September, 1941)","September, 1941",1941,71,220,Hans Hendrickson,Quality Universe
1102,http://dc.wikia.com/wiki/Herakles_(New_Earth),Male,"6' 4"" [1]",220 lbs (100 kg) [1],"All-Star Comics  #8(December, 1941)","December, 1941",1941,76,220,Herakles,New Earth
1103,http://dc.wikia.com/wiki/Ice_Man_(New_Earth),Male,"6' 3""",220 lbs (100 kg),"L.E.G.I.O.N.  #32(October, 1991)","October, 1991",1991,75,220,Ice Man,New Earth
1104,http://dc.wikia.com/wiki/Kyle_Abbot_(New_Earth),Male,"6' 0""",220 lbs (100 kg),"Detective Comics  #743(April, 2000)","April, 2000",2000,72,220,Kyle Abbot,New Earth
1105,http://dc.wikia.com/wiki/Lawrence_Bolatinsky_(New_Earth),Male,"6' 4""",220 lbs (100 kg),"Blue Devil  #6(November, 1984)","November, 1984",1984,76,220,Lawrence Bolatinsky,New Earth
1106,http://dc.wikia.com/wiki/Nathan_Howe_(New_Earth),Male,"6' 2""",220 lbs (100 kg),"Robin Vol 4  #138(July, 2005)","July, 2005",2005,74,220,Nathan Howe,New Earth
1107,http://dc.wikia.com/wiki/Nommo_(New_Earth),Male,"6' 4""",220 lbs (100 kg),"DC Comics Presents  #46(June, 1982)","June, 1982",1982,76,220,Nommo,New Earth
1108,http://dc.wikia.com/wiki/Ohmen_(Damocles_Universe),Male,"6' 2""",220 lbs (100 kg),"Sword of Damocles  #1(March, 1996)","March, 1996",1996,74,220,Ohmen,Damocles Universe
1109,http://dc.wikia.com/wiki/One-Eyed_Jack_(Damocles_Universe),Male,"6' 1""",220 lbs (100 kg),"Gen 13 Vol 2  #1(March, 1995)","March, 1995",1995,73,220,One-Eyed Jack,Damocles Universe
1110,http://dc.wikia.com/wiki/Power_Boy_(New_Earth),Male,"6' 2""",220 lbs (100 kg),"Teen Titans Vol 3  #38(September, 2006)","September, 2006",2006,74,220,Power Boy,New Earth
1111,http://dc.wikia.com/wiki/Preus_(New_Earth),Male,"6' 2""",220 lbs (100 kg),"Adventures of Superman  #625(April, 2004)","April, 2004",2004,74,220,Preus,New Earth
1112,http://dc.wikia.com/wiki/Richard_Leblanc_(Arkhamverse),Male,"6' 3""",220 lbs (100 kg),"Batman: Arkham Origins(October 25, 2013)","October 25, 2013",2013,75,220,Richard Leblanc,Arkhamverse
1113,http://dc.wikia.com/wiki/Roger_Higgins_(Impact),Male,"6' 1""",220 lbs (100 kg),"Legend of the Shield  #8(February, 1992)","February, 1992",1992,73,220,Roger Higgins,Impact
1114,http://dc.wikia.com/wiki/Savitar_(New_Earth),Male,"6' 4""",220 lbs (100 kg),"Flash Vol 2  #108(December, 1995)","December, 1995",1995,76,220,Savitar,New Earth
1115,http://dc.wikia.com/wiki/Studs_(Impact),Male,"6' 3""",220 lbs (100 kg),"Web (Impact)  #8(April, 1992)","April, 1992",1992,75,220,Studs,Impact
1116,http://dc.wikia.com/wiki/Terrence_Long_(New_Earth),Male,"5' 11""",220 lbs (100 kg),"New Teen Titans  #8(June, 1981)","June, 1981",1981,71,220,Terrence Long,New Earth
1117,http://dc.wikia.com/wiki/Thomas_Elliot_(New_Earth),Male,"6' 3""",220 lbs (100 kg),"Batman  #609(January, 2003)","January, 2003",2003,75,220,Thomas Elliot,New Earth
1118,http://dc.wikia.com/wiki/Thomas_Elliot_(Prime_Earth),Male,"6' 3""",220 lbs (100 kg),"Batman Eternal  #21(October, 2014)","October, 2014",2014,75,220,Thomas Elliot,Prime Earth
1119,http://dc.wikia.com/wiki/William_Vickers_(New_Earth),Male,"6' 3""",220 lbs (100 kg),"Batman and the Outsiders Annual  #1(September, 1984)","September, 1984",1984,75,220,William Vickers,New Earth
1120,http://dc.wikia.com/wiki/Winslow_Schott_(Smallville),Male,"5' 7""",220 lbs (100 kg),"""Requiem""(February, 2009)","February, 2009",2009,67,220,Winslow Schott,Smallville
1121,http://dc.wikia.com/wiki/Kal-L_(Earth-Two),Male,"6' 2""",222 lbs (101 kg),"Action Comics  #1(June, 1938)","June, 1938",1938,74,222,Kal-L,Earth-Two
1122,http://dc.wikia.com/wiki/Wayne_Sidmonson_(Impact),Male,"6' 2""",223 lbs (101 kg),"Legend of the Shield  #3(September, 1991)","September, 1991",1991,74,223,Wayne Sidmonson,Impact
1123,http://dc.wikia.com/wiki/Albrecht_Krieger_(New_Earth),Male,"6' 4""",225 lbs (102 kg),"Power of Shazam  #5(July, 1995)","July, 1995",1995,76,225,Albrecht Krieger,New Earth
1124,http://dc.wikia.com/wiki/Bizarro_(Earth-30),Male,"6' 3""",225 lbs (102 kg),"Superman: Red Son  #1(June, 2003)","June, 2003",2003,75,225,Bizarro,Earth-30
1125,http://dc.wikia.com/wiki/Bizarro_I_(New_Earth),Male,"6' 3""",225 lbs (102 kg),"The Man of Steel  #5(December, 1986)","December, 1986",1986,75,225,Bizarro I,New Earth
1126,http://dc.wikia.com/wiki/Black_Zero_(New_Earth),Male,"6' 3""",225 lbs (102 kg),"Superboy Vol 4  #62(May, 1999)","May, 1999",1999,75,225,Black Zero,New Earth
1127,http://dc.wikia.com/wiki/Clark_Kent_(Lois_Lane%27s_Super-Dream),Male,"6' 4""",225 lbs (102 kg),"Superman  #125(November, 1958)","November, 1958",1958,76,225,Clark Kent,Lois Lane%27s Super-Dream
1128,http://dc.wikia.com/wiki/Donovan_Flint_(Star_Hunters),Male,"5' 11""",225 lbs (102 kg),"DC Super-Stars  #16(October, 1977)","October, 1977",1977,71,225,Donovan Flint,Star Hunters
1129,http://dc.wikia.com/wiki/Eradicator_(New_Earth),Male,"6' 3""",225 lbs (102 kg),"Action Comics Annual  #2(May, 1989)","May, 1989",1989,75,225,Eradicator,New Earth
1130,http://dc.wikia.com/wiki/Frederick_DeLamb_(New_Earth),Male,"6' 6""",225 lbs (102 kg),"Batman and the Outsiders  #1(August, 1983)","August, 1983",1983,78,225,Frederick DeLamb,New Earth
1131,http://dc.wikia.com/wiki/Ignatius_Ogilvy_(Prime_Earth),Male,"6' 3""",225 lbs (102 kg),"Detective Comics Vol 2  #13(December, 2012)","December, 2012",2012,75,225,Ignatius Ogilvy,Prime Earth
1132,http://dc.wikia.com/wiki/Jason_Todd_(New_Earth),Male,"6' 0""",225 lbs (102 kg),"Batman  #408(June, 1987)","June, 1987",1987,72,225,Jason Todd,New Earth
1133,http://dc.wikia.com/wiki/Jason_Todd_(Prime_Earth),Male,"6' 0""",225 lbs (102 kg),"Red Hood and the Outlaws  #1(November, 2011)","November, 2011",2011,72,225,Jason Todd,Prime Earth
1134,http://dc.wikia.com/wiki/Judson_Caspian_(New_Earth),Male,"6' 4""",225 lbs (102 kg),"Detective Comics  #575(June, 1987)","June, 1987",1987,76,225,Judson Caspian,New Earth
1135,http://dc.wikia.com/wiki/Kal-El_(DCAU),Male,"6' 3""",225 lbs (102 kg),"Superman & Batman Magazine  #1(June, 1993)","June, 1993",1993,75,225,Kal-El,DCAU
1136,http://dc.wikia.com/wiki/Kal-El_(Donnerverse),Male,"6' 4""",225 lbs (102 kg),"Superman(December 10, 1978)","December 10, 1978",1978,76,225,Kal-El,Donnerverse
1137,http://dc.wikia.com/wiki/Kal-El_(Superman_Returns),Male,"6' 4""",225 lbs (102 kg),"Superman Returns(June 28, 2006)","June 28, 2006",2006,76,225,Kal-El,Superman Returns
1138,"http://dc.wikia.com/wiki/Kal-El_(Superman,_Inc.)",Male,"6' 3""",225 lbs (102 kg),"Superman, Inc.(November, 1999)","November, 1999",1999,75,225,Kal-El,"Superman, Inc."
1139,http://dc.wikia.com/wiki/Kal-L_(Earth-30),Male,"6' 3""",225 lbs (102 kg),"The Kingdom  #2(February, 1999)","February, 1999",1999,75,225,Kal-L,Earth-30
1140,http://dc.wikia.com/wiki/Lashina_(New_Earth),Female,"6' 6""",225 lbs (102 kg),"Mister Miracle  #6(February, 1972)","February, 1972",1972,78,225,Lashina,New Earth
1141,http://dc.wikia.com/wiki/Lester_Buchinsky_(Arkhamverse),Male,"6' 4""",225 lbs (102 kg),"Batman: Arkham Origins(October 25, 2013)","October 25, 2013",2013,76,225,Lester Buchinsky,Arkhamverse
1142,http://dc.wikia.com/wiki/Malagigi_(New_Earth),Male,"5' 5""",225 lbs (102 kg),"Arak  #2(October, 1981)","October, 1981",1981,65,225,Malagigi,New Earth
1143,http://dc.wikia.com/wiki/Mantis_(New_Earth),Male,"6' 4""",225 lbs (102 kg),"Forever People  #2(May, 1971)","May, 1971",1971,76,225,Mantis,New Earth
1144,http://dc.wikia.com/wiki/Mantis_(Prime_Earth),Male,"6' 4""",225 lbs (102 kg),"Infinity Man and the Forever People  #1(August, 2014)","August, 2014",2014,76,225,Mantis,Prime Earth
1145,http://dc.wikia.com/wiki/Marak_Russen_(Pre-Zero_Hour),Male,"6' 6""",225 lbs (102 kg),"Legion of Super-Heroes Vol 3  #32(March, 1987)","March, 1987",1987,78,225,Marak Russen,Pre-Zero Hour
1146,http://dc.wikia.com/wiki/Satanis_(Earth-One),Male,"6' 4""",225 lbs (102 kg),"Action Comics  #527(January, 1982)","January, 1982",1982,76,225,Satanis,Earth-One
1147,http://dc.wikia.com/wiki/Slade_Wilson_(Arkhamverse),Male,"6' 5""",225 lbs (102 kg),"Batman: Arkham City Lockdown(December 7, 2011)","December 7, 2011",2011,77,225,Slade Wilson,Arkhamverse
1148,http://dc.wikia.com/wiki/Slade_Wilson_(New_Earth),Male,"6' 5""",225 lbs (102 kg),"New Teen Titans  #2(December, 1980)","December, 1980",1980,77,225,Slade Wilson,New Earth
1149,http://dc.wikia.com/wiki/Slade_Wilson_(Prime_Earth),Male,"6' 4""",225 lbs (102 kg),"Deathstroke Vol 2  #1(November, 2011)","November, 2011",2011,76,225,Slade Wilson,Prime Earth
1150,http://dc.wikia.com/wiki/Tharok_(Pre-Zero_Hour),Male,"6' 4""",225 lbs (102 kg),"Adventure Comics  #352(January, 1967)","January, 1967",1967,76,225,Tharok,Pre-Zero Hour
1151,http://dc.wikia.com/wiki/Thomas_Elliot_(Arkhamverse),Male,"6' 3""",225 lbs (102 kg),"Batman: Arkham Asylum(August 25, 2009)","August 25, 2009",2009,75,225,Thomas Elliot,Arkhamverse
1152,http://dc.wikia.com/wiki/Ultraman_(Earth-3),Male,"6' 3""",225 lbs (102 kg),"52  #52(May, 2007)","May, 2007",2007,75,225,Ultraman,Earth-3
1153,http://dc.wikia.com/wiki/Van-Zee_(Earth-One),Male,"6' 3""",225 lbs (102 kg),"Superman's Girlfriend, Lois Lane  #15(February, 1960)","February, 1960",1960,75,225,Van-Zee,Earth-One
1154,http://dc.wikia.com/wiki/Black-Cloud-In-Morning_(New_Earth),Male,"6' 3""",226 lbs (103 kg),"Firestorm Vol 2  #1(June, 1982)","June, 1982",1982,75,226,Black-Cloud-In-Morning,New Earth
1155,http://dc.wikia.com/wiki/Doctor_Bedlam_(New_Earth),Male,"6' 2""",226 lbs (103 kg),"Mister Miracle  #3(August, 1971)","August, 1971",1971,74,226,Doctor Bedlam,New Earth
1156,http://dc.wikia.com/wiki/Katar_Hol_(Earth-One),Male,"6' 6""",226 lbs (103 kg),"Brave and the Bold  #34(March, 1961)","March, 1961",1961,78,226,Katar Hol,Earth-One
1157,http://dc.wikia.com/wiki/Keith_Kenyon_(New_Earth),Male,"6' 2""",226 lbs (103 kg),"Green Lantern Vol 2  #38(July, 1965)","July, 1965",1965,74,226,Keith Kenyon,New Earth
1158,http://dc.wikia.com/wiki/Cord_Dexter_Lemoyne_(Wildstorm_Universe),Male,"6' 3""",227 lbs (103 kg),"WildC.A.T.s  #2(September, 1992)","September, 1992",1992,75,227,Cord Dexter Lemoyne,Wildstorm Universe
1159,http://dc.wikia.com/wiki/Izaya_(New_Earth),Male,"6' 4""",227 lbs (103 kg),"New Gods  #1(March, 1971)","March, 1971",1971,76,227,Izaya,New Earth
1160,http://dc.wikia.com/wiki/Lobo_(Prime_Earth),Male,"5' 11""",227 lbs (103 kg),"Justice League Vol 2  #23.2: Lobo(November, 2013)","November, 2013",2013,71,227,Lobo,Prime Earth
1161,http://dc.wikia.com/wiki/Salvatore_Maroni_(Prime_Earth),Male,"5' 11""",227 lbs (103 kg),"Nightwing Vol 3  #25(January, 2014)","January, 2014",2014,71,227,Salvatore Maroni,Prime Earth
1162,http://dc.wikia.com/wiki/Simon_Tsung_(Damocles_Universe),Male,"6' 5""",227 lbs (103 kg),"Sword of Damocles  #1(March, 1996)","March, 1996",1996,77,227,Simon Tsung,Damocles Universe
1163,http://dc.wikia.com/wiki/Joseph_Blackfire_(Prime_Earth),Male,"6' 3""",228 lbs (103 kg),"Batman Eternal  #2(June, 2014)","June, 2014",2014,75,228,Joseph Blackfire,Prime Earth
1164,http://dc.wikia.com/wiki/Richard_Vincent_(Wildstorm_Universe),Male,"6' 0""",228 lbs (103 kg),"Backlash  #32(May, 1997)","May, 1997",1997,72,228,Richard Vincent,Wildstorm Universe
1165,http://dc.wikia.com/wiki/Abigail_Hunkel_(New_Earth),Female,"5' 10""",230 lbs (104 kg),"All-American Comics  #3(June, 1939)","June, 1939",1939,70,230,Abigail Hunkel,New Earth
1166,http://dc.wikia.com/wiki/Adrian_Temple_(Superboy_TV_Series),Male,"6' 2""",230 lbs (104 kg),"""Metamorphosis""(May, 1992)","May, 1992",1992,74,230,Adrian Temple,Superboy TV Series
1167,http://dc.wikia.com/wiki/Alexi_Nikolai_(Earth-8),Male,"6' 0""",230 lbs (104 kg),"Countdown  #29(October, 2007)","October, 2007",2007,72,230,Alexi Nikolai,Earth-8
1168,http://dc.wikia.com/wiki/Avruiskin_of_Pokolistan_(New_Earth),Male,"6' 3""",230 lbs (104 kg),"Action Comics  #779(July, 2001)","July, 2001",2001,75,230,Avruiskin of Pokolistan,New Earth
1169,http://dc.wikia.com/wiki/Defile_(Wildstorm_Universe),Male,"6' 5""",230 lbs (104 kg),"StormWatch  #1(March, 1993)","March, 1993",1993,77,230,Defile,Wildstorm Universe
1170,http://dc.wikia.com/wiki/Desmond_Farr_(New_Earth),Male,"6' 4""",230 lbs (104 kg),"Tales of the Unexpected  #90(August, 1965)","August, 1965",1965,76,230,Desmond Farr,New Earth
1171,http://dc.wikia.com/wiki/Dominic_Darrk_(Just_Imagine),Male,"6' 4""",230 lbs (104 kg),"Just Imagine: Batman  #1(September, 2001)","September, 2001",2001,76,230,Dominic Darrk,Just Imagine
1172,http://dc.wikia.com/wiki/Drake_Jones_(Wildstorm_Universe),Male,"6' 2""",230 lbs (104 kg),"Backlash  #2(December, 1994)","December, 1994",1994,74,230,Drake Jones,Wildstorm Universe
1173,http://dc.wikia.com/wiki/Dru-Zod_II_(New_Earth),Male,"6' 3""",230 lbs (104 kg),"Action Comics  #845(January, 2007)","January, 2007",2007,75,230,Dru-Zod II,New Earth
1174,http://dc.wikia.com/wiki/Ferrian_(Wildstorm_Universe),Male,"6' 0""",230 lbs (104 kg),"Backlash  #28(January, 1997)","January, 1997",1997,72,230,Ferrian,Wildstorm Universe
1175,http://dc.wikia.com/wiki/Gan_Williams_(New_Earth),Male,"6' 5""",230 lbs (104 kg),"New Teen Titans  #32(June, 1983)","June, 1983",1983,77,230,Gan Williams,New Earth
1176,http://dc.wikia.com/wiki/Grace_Choi_(New_Earth),Female,"7' 0""",230 lbs (104 kg),"Outsiders Vol 3  #1(August, 2003)","August, 2003",2003,84,230,Grace Choi,New Earth
1177,http://dc.wikia.com/wiki/Hardball_(Damocles_Universe),Male,"5' 2""",230 lbs (104 kg),"Gen 13 Vol 2  #1(March, 1995)","March, 1995",1995,62,230,Hardball,Damocles Universe
1178,http://dc.wikia.com/wiki/Arnold_Flass_(New_Earth),Male,"6' 6""",250 lbs (113 kg),"Batman  #404(February, 1987)","February, 1987",1987,78,250,Arnold Flass,New Earth
1179,http://dc.wikia.com/wiki/Atlas_(New_Earth),Male,"6' 5""",250 lbs (113 kg),"1st Issue Special  #1(April, 1975)","April, 1975",1975,77,250,Atlas,New Earth
1180,http://dc.wikia.com/wiki/Bibbo_Bibbowski_(New_Earth),Male,"6' 3""",250 lbs (113 kg),"Adventures of Superman  #428(May, 1987)","May, 1987",1987,75,250,Bibbo Bibbowski,New Earth
1181,http://dc.wikia.com/wiki/Black_Manta_(New_Earth),Male,"6' 4""",250 lbs (113 kg),"Aquaman  #35(August, 1967)","August, 1967",1967,76,250,Black Manta,New Earth
1182,http://dc.wikia.com/wiki/Clark_Kent_(Secret_Identity),Male,"6' 0""",250 lbs (113 kg),"Superman: Secret Identity  #1(March, 2004)","March, 2004",2004,72,250,Clark Kent,Secret Identity
1183,http://dc.wikia.com/wiki/Dana_Rubikskova_(New_Earth),Female,"6' 0""",250 lbs (113 kg),Justice League International Annual  #3(1989),1989,1989,72,250,Dana Rubikskova,New Earth
1184,http://dc.wikia.com/wiki/James_Gordon_(Earth-Two),Male,"6' 0""",250 lbs (113 kg),"Detective Comics  #27(May, 1939)","May, 1939",1939,72,250,James Gordon,Earth-Two
1185,http://dc.wikia.com/wiki/Kal-El_(DC_One_Million),Male,"6' 7""",250 lbs (113 kg),"DC One Million  #4(November, 1998)","November, 1998",1998,79,250,Kal-El,DC One Million
1186,http://dc.wikia.com/wiki/Professor_Bibbowski_(New_Earth),Male,"6' 3""",250 lbs (113 kg),"Power of Shazam  #28(July, 1997)","July, 1997",1997,75,250,Professor Bibbowski,New Earth
1187,http://dc.wikia.com/wiki/Rosa_Rubikskova_(New_Earth),Female,"6' 0""",250 lbs (113 kg),Justice League International Annual  #3(1989),1989,1989,72,250,Rosa Rubikskova,New Earth
1188,http://dc.wikia.com/wiki/Ted_Grant_(New_Earth),Male,"6' 5"" [1]",250 lbs (113 kg) [1],"Sensation Comics  #1(January, 1942)","January, 1942",1942,77,250,Ted Grant,New Earth
1189,http://dc.wikia.com/wiki/Teth-Adam_(Prime_Earth),Male,"6' 3""",250 lbs (113 kg),"Justice League Vol 2  #10(August, 2012)","August, 2012",2012,75,250,Teth-Adam,Prime Earth
1190,http://dc.wikia.com/wiki/Theodore_Grant_(Earth_2),Male,"6' 5""",250 lbs (113 kg),"Earth 2: World's End  #6(January, 2015)","January, 2015",2015,77,250,Theodore Grant,Earth 2
1191,http://dc.wikia.com/wiki/Trogg_(New_Earth),Male,"5' 3""",250 lbs (113 kg),"Batman: Vengeance of Bane  #1(January, 1993)","January, 1993",1993,63,250,Trogg,New Earth
1192,http://dc.wikia.com/wiki/Zuggernaut_(New_Earth),Male,"7' 0""",250 lbs (113 kg),"Firestorm Vol 2  #69(March, 1988)","March, 1988",1988,84,250,Zuggernaut,New Earth
1193,http://dc.wikia.com/wiki/Taghurrhu_(New_Earth),Male,"6' 6""",254 lbs (115 kg),"Green Lantern Vol 2  #141(June, 1981)","June, 1981",1981,78,254,Taghurrhu,New Earth
1194,http://dc.wikia.com/wiki/Clayton_H._Maure_(Wildstorm_Universe),Male,"6' 2""",255 lbs (116 kg),"WildC.A.T.s  #2(September, 1992)","September, 1992",1992,74,255,Clayton H. Maure,Wildstorm Universe
1195,http://dc.wikia.com/wiki/Lyle_Bolton_(New_Earth),Male,"6' 4""",255 lbs (116 kg),"Robin Vol 4  #24(January, 1996)","January, 1996",1996,76,255,Lyle Bolton,New Earth
1196,http://dc.wikia.com/wiki/Granny_Goodness_(New_Earth),Female,"5' 10""",256 lbs (116 kg),"Mister Miracle  #2(June, 1971)","June, 1971",1971,70,256,Granny Goodness,New Earth
1197,http://dc.wikia.com/wiki/J%27onn_J%27onzz_(Smallville),Male,"6' 7""",256 lbs (116 kg),"""Static""(November, 2006)","November, 2006",2006,79,256,J%27onn J%27onzz,Smallville
1198,http://dc.wikia.com/wiki/Peter_Porkchops_(Earth-C),Male,"5' 0"" (As Peter Porkchops) 1'10""",256 lbs (116 kg) (As Peter Porkchops) 31 lbs,"Leading Comics  #23(February, 1947)","February, 1947",1947,60,256,Peter Porkchops,Earth-C
1199,http://dc.wikia.com/wiki/Flex_Mentallo_(New_Earth),Male,"6' 4""",258 lbs (117 kg),"Doom Patrol Vol 2  #35(August, 1990)","August, 1990",1990,76,258,Flex Mentallo,New Earth
1200,http://dc.wikia.com/wiki/Clifford_Zmeck_(New_Earth),Male,"6' 5""",260 lbs (118 kg),"Captain Atom  #12(February, 1988)","February, 1988",1988,77,260,Clifford Zmeck,New Earth
1201,http://dc.wikia.com/wiki/G%27Hu_(Green_Lantern_Movie),Male,"7' 0""",260 lbs (118 kg),"Green Lantern(June 17, 2011)","June 17, 2011",2011,84,260,G%27Hu,Green Lantern Movie
1202,http://dc.wikia.com/wiki/G%27hu_(New_Earth),Male,7′0″ ,260 lbs (118 kg),"Green Lantern Corps Vol 2  #1(August, 2006)","August, 2006",2006,84,260,G%27hu,New Earth
1203,http://dc.wikia.com/wiki/Randy_Hanrahan_(New_Earth),Male,"6' 4""",263 lbs (119 kg),"Nightwing Vol 2  #14(November, 1997)","November, 1997",1997,76,263,Randy Hanrahan,New Earth
1204,http://dc.wikia.com/wiki/Preston_Payne_(New_Earth),Male,"6' 4""",264 lbs (120 kg),"Detective Comics  #477(June, 1978)","June, 1978",1978,76,264,Preston Payne,New Earth
1205,http://dc.wikia.com/wiki/Buck_Wargo_(New_Earth),Male,"6' 5""",265 lbs (120 kg),"Guy Gardner: Warrior  #22(July, 1994)","July, 1994",1994,77,265,Buck Wargo,New Earth
