,link,gender,height,weight,firstAppearance,firstAppearanceDate,yearFirstAppeared,heightInInches,weightInPounds,name,universe
3987,http://marvel.wikia.com/wiki/Lucas_Bishop_(Earth-95169),Male,"6' 6""",275 lbs (125 kg),"What If? Vol 2  #69(January, 1995)","January, 1995",1995,78,275,Lucas Bishop,Earth-95169
3988,http://marvel.wikia.com/wiki/Victor_Creed_(Earth-12131),Male,"6' 6""","275 lbs (125 kg) (without Adamantium skeleton), 380 lbs (with)","Marvel: Avengers Alliance(March 1, 2012)","March 1, 2012",2012,78,275,Victor Creed,Earth-12131
3989,http://marvel.wikia.com/wiki/Victor_Creed_(Earth-200111),Male,"6' 6""",275 lbs (125 kg),"Wolverine: MAX  #1(December, 2012)","December, 2012",2012,78,275,Victor Creed,Earth-200111
3990,http://marvel.wikia.com/wiki/Victor_Creed_(Earth-58163),Male,"6' 11""",275 lbs (125 kg),"Black Panther Vol 4  #7(October, 2005)","October, 2005",2005,83,275,Victor Creed,Earth-58163
3991,http://marvel.wikia.com/wiki/Victor_Creed_(Earth-616),Male,"6' 6""","275 lbs (125 kg) (without adamantium skeleton), 380 lbs (with)","Iron Fist  #14(August, 1977)","August, 1977",1977,78,275,Victor Creed,Earth-616
3992,http://marvel.wikia.com/wiki/Tyros_(Earth-5692),Male,"6' 6""",2750 lbs (1247 kg),"Exiles  #8(March, 2002)","March, 2002",2002,78,275,Tyros,Earth-5692
3993,http://marvel.wikia.com/wiki/Tyros_(Earth-616),Male,"6' 6""",2750 lbs (1247 kg),"Fantastic Four  #211(October, 1979)","October, 1979",1979,78,275,Tyros,Earth-616
3994,http://marvel.wikia.com/wiki/Tyros_(Earth-90512),Male,"6' 6""",2750 lbs (1247 kg),"Hulk Vol 2  #12(July, 2009)","July, 2009",2009,78,275,Tyros,Earth-90512
3995,http://marvel.wikia.com/wiki/American_Samurai_(Earth-616),Male,"6' 5""",276 lbs (125 kg),"Elektra  #11(October, 1997)","October, 1997",1997,77,276,American Samurai,Earth-616
3996,http://marvel.wikia.com/wiki/Edward_Brock_(Earth-TRN009),Male,"6' 3""",277 lbs (126 kg),"Spider-Man: Web of Shadows(October 21, 2008)","October 21, 2008",2008,75,277,Edward Brock,Earth-TRN009
3997,http://marvel.wikia.com/wiki/Edward_Brock_(Earth-TRN017),Male,"6' 4""",277 lbs (126 kg),"Spider-Man: Web of Shadows(October 21, 2008)","October 21, 2008",2008,76,277,Edward Brock,Earth-TRN017
3998,http://marvel.wikia.com/wiki/Edward_Brock_(Earth-50701),Male,"6' 4"" (Brock);7'6"" (Venom)",278 lbs (126 kg) (Brock);742 lbs (Venom),"Marvel Nemesis: Rise of the Imperfects(September 20, 2005)","September 20, 2005",2005,76,278,Edward Brock,Earth-50701
3999,http://marvel.wikia.com/wiki/Llyron_McKenzie_(Earth-616),Male,"6' 2""",278 lbs (126 kg),"Namor the Sub-Mariner  #54(September, 1994)","September, 1994",1994,74,278,Llyron McKenzie,Earth-616
4000,http://marvel.wikia.com/wiki/Namor_McKenzie_(Earth-616),Male,"6' 2""",278 lbs (126 kg),"Motion Picture Funnies Weekly  #1(April, 1939)","April, 1939",1939,74,278,Namor McKenzie,Earth-616
4001,http://marvel.wikia.com/wiki/Namor_McKenzie_(Earth-TRN345),Male,"6' 2""",278 lbs (126 kg),"New Mutants Vol 3  #48(October, 2012)","October, 2012",2012,74,278,Namor McKenzie,Earth-TRN345
4002,http://marvel.wikia.com/wiki/Zaniac_(Earth-616),Male,"6' 4""",278 lbs (126 kg),"Thor  #319(May, 1982)","May, 1982",1982,76,278,Zaniac,Earth-616
4003,http://marvel.wikia.com/wiki/Beauford_Wohl_(Earth-148611),Male,"6' 3""",280 lbs (127 kg),"Kickers, Inc.  #1(November, 1986)","November, 1986",1986,75,280,Beauford Wohl,Earth-148611
4004,http://marvel.wikia.com/wiki/Bruce_Olafsen_(Earth-616),Male,"6' 4""",280 lbs (127 kg),"Incredible Hulk  #3(September, 1962)","September, 1962",1962,76,280,Bruce Olafsen,Earth-616
4005,http://marvel.wikia.com/wiki/Byrrah_(Earth-616),Male,"6' 0""",280 lbs (127 kg),"Sub-Mariner Comics  #35(August, 1954)","August, 1954",1954,72,280,Byrrah,Earth-616
4006,http://marvel.wikia.com/wiki/Clinton_McIntyre_(Earth-616),Male,"6' 3""",280 lbs (127 kg),"Captain America Vol 3  #28(April, 2000)","April, 2000",2000,75,280,Clinton McIntyre,Earth-616
4007,http://marvel.wikia.com/wiki/Jason_Roland_(Earth-616),Male,"6' 0""",280 lbs (127 kg),"Tower of Shadows  #5(May, 1970) (as Jason Roland)Avengers West Coast Vol 2  #76(November, 1991)(as The Hangman)","November, 1991",1991,72,280,Jason Roland,Earth-616
4008,http://marvel.wikia.com/wiki/Melvin_Potter_(Earth-1610),Male,"6' 8""",280 lbs (127 kg),"Ultimate Spider-Man  #60(August, 2004)","August, 2004",2004,80,280,Melvin Potter,Earth-1610
4009,http://marvel.wikia.com/wiki/Meryet_Karim_(Earth-616),Female,"5' 10"" , 6'6"" (merged with Anath-Na Mut)","280 lbs (127 kg) , 380 lbs (merged with Anah-Na Mut)","New Warriors  #4(October, 1990)","October, 1990",1990,70,280,Meryet Karim,Earth-616
4010,http://marvel.wikia.com/wiki/Mickey_Tork_(Earth-616),Male,"6' 9""",280 lbs (127 kg),"X-Force  #117(August, 2001)","August, 2001",2001,81,280,Mickey Tork,Earth-616
4011,http://marvel.wikia.com/wiki/Simon_Briggs_(Earth-616),Male,"7' 6""",280 lbs (127 kg),"Mighty World of Marvel Vol 2  #12(May, 1984)","May, 1984",1984,90,280,Simon Briggs,Earth-616
4012,http://marvel.wikia.com/wiki/Stygorr_(Earth-616),Male,"7' 4""",280 lbs (127 kg),"Fantastic Four  #231(June, 1981)","June, 1981",1981,88,280,Stygorr,Earth-616
4013,http://marvel.wikia.com/wiki/Thoth_(Earth-616),Male,"6' 4"" (Variable)",280 lbs (127 kg) (Variable),"Conan the Barbarian  #7(July, 1971) (Mentioned as Ibis)Marvel Feature Vol 2  #6(September, 1976)","September, 1976",1976,76,280,Thoth,Earth-616
4014,http://marvel.wikia.com/wiki/William_Young_(Earth-616),Male,"6' 4""",280 lbs (127 kg),"Master of Kung Fu  #29(June, 1975)","June, 1975",1975,76,280,William Young,Earth-616
4015,http://marvel.wikia.com/wiki/Thanos_(Earth-1610),Male,"8' 3""",2800 lbs (1270 kg),"Ultimate Fantastic Four  #35(December, 2006)","December, 2006",2006,99,280,Thanos,Earth-1610
4016,http://marvel.wikia.com/wiki/Alexander_Power_(Earth-15513),Male,"5' 5""",282 lbs (128 kg),"Secret Wars  #2(July, 2015)","July, 2015",2015,65,282,Alexander Power,Earth-15513
4017,http://marvel.wikia.com/wiki/Katrina_van_Horn_(Earth-616),Female,"7' 0"" (variable)",282 lbs (128 kg) (variable),"Marvel Team-Up  #8(April, 1973) (as Man-Killer)Thunderbolts  #65(August, 2002)(as Amazon)","August, 2002",2002,84,282,Katrina van Horn,Earth-616
4018,http://marvel.wikia.com/wiki/Piotr_Rasputin_(Earth-1610),Male,"6' 5""",283 lbs (128 kg) (129 kg) (normal);500 lbs (227 kg) (armored);,"Ultimate X-Men  #1(February, 2001)","February, 2001",2001,77,283,Piotr Rasputin,Earth-1610
4019,http://marvel.wikia.com/wiki/Abd-el-Hazred_(Earth-616),Male,"6' 10""",285 lbs (129 kg),"Tarzan  #15(August, 1978)","August, 1978",1978,82,285,Abd-el-Hazred,Earth-616
4020,http://marvel.wikia.com/wiki/Armorer_(Earth-616),Male,"6' 5""",285 lbs (129 kg),"Hellstorm  #12(March, 1994)","March, 1994",1994,77,285,Armorer,Earth-616
4021,http://marvel.wikia.com/wiki/Artur_Zarrko_(Earth-6297),Male,"5' 11""",285 lbs (129 kg),"Journey into Mystery  #86(November, 1962)","November, 1962",1962,71,285,Artur Zarrko,Earth-6297
4022,http://marvel.wikia.com/wiki/Cephalus_(Earth-616),Male,"6' 1""",285 lbs (129 kg),"Ka-Zar  #1(August, 1970)","August, 1970",1970,73,285,Cephalus,Earth-616
4023,http://marvel.wikia.com/wiki/Chronok_(Earth-6025),Male,"6' 5""",285 lbs (129 kg),"Marvel Team-Up Vol 3  #15(February, 2006)","February, 2006",2006,77,285,Chronok,Earth-6025
4024,http://marvel.wikia.com/wiki/David_Rand_(Earth-616),Male,"6' 5""",285 lbs (129 kg),"Marvel Comics  #1(October, 1939)","October, 1939",1939,77,285,David Rand,Earth-616
4025,http://marvel.wikia.com/wiki/Dima_Alekov_Kaganitzky_(Earth-616),Male,"6' 5""",285 lbs (129 kg),"Punisher: War Zone  #31(September, 1994)","September, 1994",1994,77,285,Dima Alekov Kaganitzky,Earth-616
4026,http://marvel.wikia.com/wiki/Lemar_Hoskins_(Earth-616),Male,"6' 6""",285 lbs (129 kg),"Captain America  #323(November, 1986) (Unnamed)Captain America  #333(September, 1987)(as Lemar Hoskins)Captain America  #334(October, 1987)(as Bucky)Captain America  #341(May, 1988)(as Battlestar)","May, 1988",1988,78,285,Lemar Hoskins,Earth-616
4027,http://marvel.wikia.com/wiki/Namor_(Earth-1610),Male,"6' 4""",285 lbs (129 kg),"Ultimate Fantastic Four  #24(December, 2005)","December, 2005",2005,76,285,Namor,Earth-1610
4028,http://marvel.wikia.com/wiki/Nathaniel_Essex_(Earth-12131),Male,"6' 5""",285 lbs (129 kg),"Marvel: Avengers Alliance(March 1, 2012)","March 1, 2012",2012,77,285,Nathaniel Essex,Earth-12131
4029,http://marvel.wikia.com/wiki/Nathaniel_Essex_(Earth-58163),Male,"6' 5""",285 lbs (129 kg),"Cable & Deadpool  #16(August, 2005)","August, 2005",2005,77,285,Nathaniel Essex,Earth-58163
4030,http://marvel.wikia.com/wiki/Nathaniel_Essex_(Earth-616),Male,"6' 5""",285 lbs (129 kg),"Uncanny X-Men  #221(September, 1987)","September, 1987",1987,77,285,Nathaniel Essex,Earth-616
4031,http://marvel.wikia.com/wiki/Nimrod_(Vampire)_(Earth-616),Male,"6' 7""",285 lbs (129 kg),"Dracula Lives  #3(October, 1973)","October, 1973",1973,79,285,Nimrod (Vampire),Earth-616
4032,http://marvel.wikia.com/wiki/Paul_Destine_(Earth-616),Male,"6' 2""",285 lbs (129 kg),"Tales to Astonish  #101(March, 1968)","March, 1968",1968,74,285,Paul Destine,Earth-616
4033,http://marvel.wikia.com/wiki/Thor_Odinson_(Earth-1610),Male,"6' 5""",285 lbs (129 kg),"Ultimates  #4(June, 2002)","June, 2002",2002,77,285,Thor Odinson,Earth-1610
4034,http://marvel.wikia.com/wiki/Thor_Odinson_(Earth-200500),Male,"6' 5""",285 lbs (129 kg),"Wha...Huh?  #1(October, 2005)","October, 2005",2005,77,285,Thor Odinson,Earth-200500
4035,http://marvel.wikia.com/wiki/Thor_Odinson_(Earth-50302),Male,"6' 6""",285 lbs (129 kg),"Marvel Age: Spider-Man Team-Up  #4(February, 2005)","February, 2005",2005,78,285,Thor Odinson,Earth-50302
4036,http://marvel.wikia.com/wiki/Thor_Odinson_(Earth-70813),Male,"6' 5""",285 lbs (129 kg),"Avengers Classic  #1(August, 2007)","August, 2007",2007,77,285,Thor Odinson,Earth-70813
4037,http://marvel.wikia.com/wiki/Thor_Odinson_(Earth-928),Male,"6' 5""",285 lbs (129 kg),"Spider-Man 2099  #2(December, 1992) (Mentioned)","December, 1992",1992,77,285,Thor Odinson,Earth-928
4038,http://marvel.wikia.com/wiki/Thor_Odinson_(Earth-98121),Male,"6' 5""",285 lbs (129 kg),"Spider-Man: Chapter One  #12(October, 1999)","October, 1999",1999,77,285,Thor Odinson,Earth-98121
4039,http://marvel.wikia.com/wiki/Thor_Odinson_(Earth-9828),Male,"6' 5""",285 lbs (129 kg),"Incredible Hulk  #467(August, 1998)","August, 1998",1998,77,285,Thor Odinson,Earth-9828
4040,http://marvel.wikia.com/wiki/Buck_Chisholm_(Earth-616),Male,"6' 2""",287 lbs (130 kg),"Solo Avengers  #1(December, 1987)","December, 1987",1987,74,287,Buck Chisholm,Earth-616
4041,http://marvel.wikia.com/wiki/Bercilak_de_Hautdesert_(Earth-616),Male,"5' 11"" (Variable)",290 lbs (132 kg) (Variable),"Knights of Pendragon  #6(December, 1990)","December, 1990",1990,71,290,Bercilak de Hautdesert,Earth-616
4042,http://marvel.wikia.com/wiki/Brock_Rumlow_(Earth-616),Male,"6' 4""",290 lbs (132 kg),"Captain America  #359(October, 1989) (shadow cameo)Captain America  #360(October, 1989)(up close)Captain America  #362(November, 1989)(Named)","November, 1989",1989,76,290,Brock Rumlow,Earth-616
4043,http://marvel.wikia.com/wiki/Brock_Rumlow_(Earth-TRN012),Male,"6' 4""",290 lbs (132 kg),"Marvel Future Fight(April 30, 2015)","April 30, 2015",2015,76,290,Brock Rumlow,Earth-TRN012
4044,http://marvel.wikia.com/wiki/Carlos_LaMuerto_(Earth-616),Male,"7' 0""",290 lbs (132 kg),"Amazing Spider-Man  #419(January, 1997)","January, 1997",1997,84,290,Carlos LaMuerto,Earth-616
4045,http://marvel.wikia.com/wiki/Chen_Lu_(Earth-616),Male,"6' 6""",290 lbs (132 kg),"Journey into Mystery  #93(June, 1963)","June, 1963",1963,78,290,Chen Lu,Earth-616
4046,http://marvel.wikia.com/wiki/Cody_Twain_(Earth-616),Male,"6' 5""",290 lbs (132 kg),"Thunderbolts  #143(June, 2010)","June, 2010",2010,77,290,Cody Twain,Earth-616
4047,http://marvel.wikia.com/wiki/Gaza_(Earth-616),Male,"6' 9""",290 lbs (132 kg),"X-Men  #62(November, 1969)","November, 1969",1969,81,290,Gaza,Earth-616
4048,http://marvel.wikia.com/wiki/Inanna_(Earth-616),Female,"5' 8""",290 lbs (132 kg),"Tower of Shadows  #7(September, 1970) (Mentioned as Ishtar)Savage Tales  #2(October, 1973)(Mentioned as Derketa)Conan the Barbarian  #40(July, 1974)(First appearance as Ishtar)Savage Sword of Conan  #2(October, 1974)(Mentioned as Asthoreth)Savage Sword of Conan  #5(April, 1975)(Mentioned as Astarte)Conan the Barbarian  #63(June, 1976)(Mentioned as the Earth-Mother)Conan the Barbarian  #66(September, 1976)(Mentioned as Derketo)Hellstorm  #15(June, 1994)(Fist appearance as Inanna)","June, 1994",1994,68,290,Inanna,Earth-616
4049,http://marvel.wikia.com/wiki/Jared_Corbo_(Earth-616),Male,"6' 0""",290 lbs (132 kg),"Alpha Flight Vol 2  #-1(July, 1997)","July, 1997",1997,72,290,Jared Corbo,Earth-616
4050,http://marvel.wikia.com/wiki/Korath-Thak_(Earth-616),Male,"6' 0""",290 lbs (132 kg),"Quasar  #32(March, 1992)","March, 1992",1992,72,290,Korath-Thak,Earth-616
4051,http://marvel.wikia.com/wiki/Krang_(Earth-616),Male,"6' 0""",290 lbs (132 kg),"Fantastic Four Annual  #1(July, 1963)","July, 1963",1963,72,290,Krang,Earth-616
4052,http://marvel.wikia.com/wiki/Lord_Moses_(Earth-616),Male,"6' 4""",290 lbs (132 kg),"Fantastic Force  #2(December, 1994)","December, 1994",1994,76,290,Lord Moses,Earth-616
4053,http://marvel.wikia.com/wiki/Marduk_(Earth-616),Male,"5' 8"" (6'8"" as a god)",290 lbs (132 kg) (690 lbs as a god),"Strange Tales  #150(November, 1966) (Mentioned)Citizen V and the V-Battalion Everlasting  #2(May, 2002)","May, 2002",2002,68,290,Marduk,Earth-616
4054,http://marvel.wikia.com/wiki/Maxwell_Markham_(Earth-616),Male,"6' 9""",290 lbs (132 kg),"Amazing Spider-Man  #139(December, 1974)","December, 1974",1974,81,290,Maxwell Markham,Earth-616
4055,http://marvel.wikia.com/wiki/Occulus_(Earth-616),Male,"6' 4""",290 lbs (132 kg),"Fantastic Four  #363(April, 1992)","April, 1992",1992,76,290,Occulus,Earth-616
4056,http://marvel.wikia.com/wiki/Omega_(Android)_(Earth-616),Male,"15' 0""",290 lbs (132 kg),"Fantastic Four  #131(February, 1973)","February, 1973",1973,60,290,Omega (Android),Earth-616
4057,http://marvel.wikia.com/wiki/Roussel_Dupont_(Earth-616),Male,"6' 3""",290 lbs (132 kg),"Punisher Vol 2  #65(July, 1992)","July, 1992",1992,75,290,Roussel Dupont,Earth-616
4058,http://marvel.wikia.com/wiki/Sagbata_(Earth-616),Male,"6' 2"" (Variable)",290 lbs (132 kg) (Variable),"Doctor Strange, Sorcerer Supreme  #17(May, 1990)","May, 1990",1990,74,290,Sagbata,Earth-616
4059,http://marvel.wikia.com/wiki/Tracer_(Tommy)_(Earth-616),Male,"5' 11""",290 lbs (132 kg),"Friendly Neighborhood Spider-Man  #1(December, 2005)","December, 2005",2005,71,290,Tracer (Tommy),Earth-616
4060,http://marvel.wikia.com/wiki/Valkin_(Earth-616),Male,"6' 1""",290 lbs (132 kg),"Red Raven Comics  #1(August, 1940) (as Vulcan)[6]Eternals  #11(May, 1977)(as Valkin)[6][10][11]","May, 1977",1977,73,290,Valkin,Earth-616
4061,http://marvel.wikia.com/wiki/Vril-Rokk_(Earth-616),Male,"6' 2""",290 lbs (132 kg),"X-Men  #107(October, 1977)","October, 1977",1977,74,290,Vril-Rokk,Earth-616
4062,http://marvel.wikia.com/wiki/Zhao_Yen_(Earth-616),Male,"5' 4""",290 lbs (132 kg),"Marvel Universe: The End  #2(May, 2003) (Diverged into Earth-4321)","May, 2003",2003,64,290,Zhao Yen,Earth-616
4063,http://marvel.wikia.com/wiki/Cleavon_Twain_(Earth-616),Male,"6' 5""",291 lbs (132 kg),"Untold Tales of Spider-Man  #8(April, 1996)","April, 1996",1996,77,291,Cleavon Twain,Earth-616
4064,http://marvel.wikia.com/wiki/Geatar_(Earth-616),Male,"6' 8""",292 lbs (132 kg),"Silver Surfer Vol 3  #38(June, 1990)","June, 1990",1990,80,292,Geatar,Earth-616
4065,http://marvel.wikia.com/wiki/James_Howlett_(Earth-1610),Male,"5' 9""",292 lbs (132 kg) (including adamantium),"Ultimate X-Men  #1(February, 2001)","February, 2001",2001,69,292,James Howlett,Earth-1610
4066,http://marvel.wikia.com/wiki/James_Howlett_(Earth-81122),Male,"5' 9""",292 lbs (132 kg) (including Adamantium),"Ultimate Fantastic Four X-Men Annual  #1(November, 2008)","November, 2008",2008,69,292,James Howlett,Earth-81122
4067,http://marvel.wikia.com/wiki/James_Howlett_(Earth-TRN005),Male,"5' 9""",292 lbs (132 kg) (with 100 lbs of adamantium),"Ultimate Spider-Man (September 19, 2005Nintendo DS:NA September 19, 2005Gamecube:NA September 21, 2005PS2, Xbox, GBA, Windows:NA September 22, 2005All SystemsPAL October 14, 2005Mobile phone:October 2005)",2005,2005,69,292,James Howlett,Earth-TRN005
4068,http://marvel.wikia.com/wiki/Manfred_Haller_(Earth-616),Male,"6' 5"" (7'4"" as Behemoth)",293 lbs (133 kg) (980 lbs as Behemoth),"Savage She-Hulk  #17(June, 1981)","June, 1981",1981,77,293,Manfred Haller,Earth-616
4069,http://marvel.wikia.com/wiki/Ethan_Edwards_(Earth-616),Male,"6' 10"" (Variable)",295 lbs (134 kg),"Marvel Knights: Spider-Man  #13(June, 2005)","June, 2005",2005,82,295,Ethan Edwards,Earth-616
4070,http://marvel.wikia.com/wiki/Mercurio_(Earth-616),Male,"6' 0""",295 lbs (134 kg),"Thor  #204(October, 1972)","October, 1972",1972,72,295,Mercurio,Earth-616
4071,http://marvel.wikia.com/wiki/Antonio_Rojo_(Earth-616),Male,"5' 8""",297 lbs (135 kg),"Tales to Astonish  #54(April, 1964)","April, 1964",1964,68,297,Antonio Rojo,Earth-616
4072,http://marvel.wikia.com/wiki/Unspoken_(Earth-616),Male,"7' 6"" Variable",298 lbs (135 kg) Variable,"Mighty Avengers  #27(September, 2009)","September, 2009",2009,90,298,Unspoken,Earth-616
4073,http://marvel.wikia.com/wiki/Emil_Blonsky_(Earth-8096),Male,"16' 8""",2980 lbs (1352 kg),"""This Monster, This Hero""(October, 2010)","October, 2010",2010,80,298,Emil Blonsky,Earth-8096
4074,http://marvel.wikia.com/wiki/Doctor_Sun_(Earth-616),Male,"3' 7"" (brain); 7'4"" (in robot body); 2' (as HERBIE); 5'6"" (in human body)",3 lbs (1 kg) (brain); 445 lbs (in robot body); 60 lbs (as HERBIE); 165 lbs (in human body),"Tomb of Dracula  #16(January, 1974)","January, 1974",1974,43,3,Doctor Sun,Earth-616
4075,http://marvel.wikia.com/wiki/Martha_Johansson_(Earth-616),Female,"0' 6"" (1'0"" in bowl)",3 lbs (1 kg) (24 lbs. in bowl),"New X-Men  #118(November, 2001)","November, 2001",2001,6,3,Martha Johansson,Earth-616
4076,http://marvel.wikia.com/wiki/Anthony_Stark_(Earth-2301),Male,Approximately 30cm. ,30 lbs (14 kg),"Marvel Mangaverse: Avengers Assemble  #1(March, 2002)","March, 2002",2002,11,30,Anthony Stark,Earth-2301
4077,http://marvel.wikia.com/wiki/Normie_(Earth-1611),Male,"12"" (at shoulder)",30 lbs (14 kg),"The Age of the Sentry  #1(November, 2008)","November, 2008",2008,12,30,Normie,Earth-1611
4078,http://marvel.wikia.com/wiki/Normie_(Earth-616),Male,"12"" (at shoulder)",30 lbs (14 kg),"Sentry  #1(September, 2000)","September, 2000",2000,12,30,Normie,Earth-616
4079,http://marvel.wikia.com/wiki/A%27Sai_(Earth-616),Male,"6' 2""",300 lbs (136 kg),"Web of Spider-Man  #34(January, 1988)","January, 1988",1988,74,300,A%27Sai,Earth-616
4080,http://marvel.wikia.com/wiki/Abominable_Snowman_(Howling_Commandos)_(Earth-616),Male,"5' 11""",300 lbs (136 kg),"Nick Fury's Howling Commandos  #2(January, 2006)","January, 2006",2006,71,300,Abominable Snowman (Howling Commandos),Earth-616
4081,http://marvel.wikia.com/wiki/Adam_II_(Earth-616),Male,"6' 3""",300 lbs (136 kg),"What If?  #4(August, 1977)","August, 1977",1977,75,300,Adam II,Earth-616
4082,http://marvel.wikia.com/wiki/Albert_(Earth-616),Male,"5' 3""",300 lbs (136 kg),"Wolverine Vol 2  #37(March, 1991)","March, 1991",1991,63,300,Albert,Earth-616
4083,http://marvel.wikia.com/wiki/Andro_(Earth-616),Male,"6' 7""",300 lbs (136 kg),"Astonishing Tales  #1(August, 1970)","August, 1970",1970,79,300,Andro,Earth-616
4084,http://marvel.wikia.com/wiki/Bradley_Kroon_(Earth-616),Male,"6' 2""",300 lbs (136 kg),"Avengers  #191(January, 1980) (In Hostess advertisement)Thunderbolts  #24(March, 1999)(First full appearance)","March, 1999",1999,74,300,Bradley Kroon,Earth-616
4085,http://marvel.wikia.com/wiki/Brainstorm_(Jimmy)_(Earth-616),Male,"6' 10""",300 lbs (136 kg),"Web of Spider-Man  #33(December, 1987)","December, 1987",1987,82,300,Brainstorm (Jimmy),Earth-616
4086,http://marvel.wikia.com/wiki/Chester_Goudal_(Earth-616),Male,"6' 2""",300 lbs (136 kg),"Punisher POV  #1(July, 1991)","July, 1991",1991,74,300,Chester Goudal,Earth-616
4087,http://marvel.wikia.com/wiki/Dam-Ayido_Wede_(Earth-616),Male,"12' 0"" (Variable)",300 lbs (136 kg) (Variable),"Dracula Lives  #2(September, 1973)","September, 1973",1973,24,300,Dam-Ayido Wede,Earth-616
4088,http://marvel.wikia.com/wiki/Daniel_Rose_(Earth-616),Male,"6' 5""",300 lbs (136 kg),"U.S.A. Comics  #1(August, 1941)","August, 1941",1941,77,300,Daniel Rose,Earth-616
4089,http://marvel.wikia.com/wiki/Donyell_Taylor_(Earth-616),Male,"6' 4""",300 lbs (136 kg),"Night Thrasher  #3(October, 1993) (As Bandit)New Warriors Vol 4 #1(As Night Thrasher)","October, 1993",1993,76,300,Donyell Taylor,Earth-616
4090,http://marvel.wikia.com/wiki/Elias_Wirtham_(Earth-616),Male,"6' 5""",300 lbs (136 kg),"Amazing Spider-Man  #342(December, 1990) (as Dr. Elias Wirtham)Amazing Spider-Man  #344(February, 1991)(as Cardiac)","February, 1991",1991,77,300,Elias Wirtham,Earth-616
4091,http://marvel.wikia.com/wiki/Emrys_Killebrew_(Earth-616),Male,"5' 8""",300 lbs (136 kg) (formerly 161 lbs),"Deadpool: Sins of the Past  #1(August, 1994)","August, 1994",1994,68,300,Emrys Killebrew,Earth-616
4092,http://marvel.wikia.com/wiki/En_Sabah_Nur_(Earth-295),Male,"6' 8"" (Variable)[1]",300 lbs (136 kg) (Variable)[1],"X-Men Vol 2  #41(February, 1995)","February, 1995",1995,80,300,En Sabah Nur,Earth-295
4093,http://marvel.wikia.com/wiki/En_Sabah_Nur_(Earth-58163),Male,"6' 8"" (variable)[1]",300 lbs (136 kg) (variable),"Black Panther Vol 4  #7(October, 2005)","October, 2005",2005,80,300,En Sabah Nur,Earth-58163
4094,http://marvel.wikia.com/wiki/Frank_Bigelow_(Earth-616),Male,"7' 0""",300 lbs (136 kg),"Fight Man  #1(June, 1993)","June, 1993",1993,84,300,Frank Bigelow,Earth-616
4095,http://marvel.wikia.com/wiki/Henry_McCoy_(Earth-58163),Male,"5' 11""",300 lbs (136 kg),"House of M  #2(August, 2005)","August, 2005",2005,71,300,Henry McCoy,Earth-58163
4096,http://marvel.wikia.com/wiki/Human_Torch_(Android)_(Earth-616),Male,"6' 3""",300 lbs (136 kg),"Marvel Comics  #1(October, 1939)","October, 1939",1939,75,300,Human Torch (Android),Earth-616
4097,http://marvel.wikia.com/wiki/Human_Torch_(Android)_(Earth-TRN047),Male,"6' 3""",300 lbs (136 kg),"West Coast Avengers Annual Vol 2  #7(August, 1992)","August, 1992",1992,75,300,Human Torch (Android),Earth-TRN047
4098,http://marvel.wikia.com/wiki/Inhuman_Torch_(Earth-616),Male,"6' 3""",300 lbs (136 kg),"Torch  #6(May, 2010)","May, 2010",2010,75,300,Inhuman Torch,Earth-616
4099,http://marvel.wikia.com/wiki/Ivan_Petrovich_Bezukhov_(Earth-616),Male,"6' 5""",300 lbs (136 kg),"Amazing Adventures Vol 2  #1(August, 1970)","August, 1970",1970,77,300,Ivan Petrovich Bezukhov,Earth-616
4100,http://marvel.wikia.com/wiki/Jack_Tarr_(Earth-616),Male,"6' 6""",300 lbs (136 kg),"Master of Kung Fu  #17(April, 1974)","April, 1974",1974,78,300,Jack Tarr,Earth-616
4101,http://marvel.wikia.com/wiki/James_Howlett_(Earth-205117),Male,"5' 3""",300 lbs (136 kg),"X-Men: Mutant Wars(November 7, 2000)","November 7, 2000",2000,63,300,James Howlett,Earth-205117
4102,http://marvel.wikia.com/wiki/James_Howlett_(Earth-58163),Male,"5' 3""",300 lbs (136 kg) (with adamantium),"Wolverine Vol 3  #33(November, 2005)","November, 2005",2005,63,300,James Howlett,Earth-58163
4103,http://marvel.wikia.com/wiki/James_Howlett_(Earth-807128),Male,"5' 3""",300 lbs (136 kg) (with Adamantium skeleton); 195 lbs (88 kg) (without Adamantium skeleton),"Fantastic Four  #558(August, 2008)","August, 2008",2008,63,300,James Howlett,Earth-807128
4104,http://marvel.wikia.com/wiki/James_Howlett_(Earth-TRN012),Male,"5' 3""",300 lbs (136 kg),"Marvel Future Fight(April 30, 2015)","April 30, 2015",2015,63,300,James Howlett,Earth-TRN012
4105,http://marvel.wikia.com/wiki/James_Howlett_(Earth-TRN648),Male,"5' 3""",300 lbs (136 kg),"Edge of Venomverse  #4(October, 2017)","October, 2017",2017,63,300,James Howlett,Earth-TRN648
4106,http://marvel.wikia.com/wiki/Joshua_Waldemeyer_(Earth-57780),Male,"8' 0""",300 lbs (136 kg),"Spidey Super Stories  #8(May, 1975)","May, 1975",1975,96,300,Joshua Waldemeyer,Earth-57780
4107,http://marvel.wikia.com/wiki/Kirigi_(Earth-616),Male,"7' 0""",300 lbs (136 kg),"Daredevil  #174(September, 1981)","September, 1981",1981,84,300,Kirigi,Earth-616
